id_partido,fecha_partido,equipo_local,equipo_visitante,goles_local,goles_visitante
888337,2011-01-06 00:00:00,9857,8535,1,1
888338,2011-01-06 00:00:00,8686,8530,4,2
888339,2011-01-06 00:00:00,8600,8533,2,0
888340,2011-01-09 00:00:00,9976,9857,0,2
888341,2011-01-09 00:00:00,10167,8529,1,2
888342,2011-01-09 00:00:00,9880,10233,0,0
888343,2011-01-09 00:00:00,9882,8686,2,1
888344,2011-01-09 00:00:00,9875,9885,3,0
888345,2011-01-09 00:00:00,8530,8636,1,2
888346,2011-01-09 00:00:00,8543,9888,1,2
888347,2011-01-09 00:00:00,8564,8600,4,4
888348,2011-01-09 00:00:00,8533,8540,0,0
888349,2011-01-09 00:00:00,8535,9858,3,2
888170,2010-09-12 00:00:00,9875,9976,2,2
888171,2010-09-12 00:00:00,9888,8535,1,0
888172,2010-09-12 00:00:00,8543,9857,3,1
888173,2010-09-12 00:00:00,9885,9882,3,3
888174,2010-09-11 00:00:00,8636,8600,2,1
888175,2010-09-12 00:00:00,10233,8533,1,3
888176,2010-09-11 00:00:00,9880,8564,2,0
888177,2010-09-12 00:00:00,8530,10167,2,1
888178,2010-09-11 00:00:00,8529,8686,5,1
888179,2010-09-12 00:00:00,9858,8540,3,2
888350,2011-01-16 00:00:00,9885,9976,2,1
888351,2011-01-16 00:00:00,8530,8533,1,1
888352,2011-01-15 00:00:00,9875,8535,0,0
888353,2011-01-16 00:00:00,10233,8600,2,4
888354,2011-01-15 00:00:00,8636,9857,4,1
888355,2011-01-16 00:00:00,8543,9882,1,0
888356,2011-01-16 00:00:00,9880,8686,0,1
888357,2011-01-16 00:00:00,9888,8564,1,1
888358,2011-01-16 00:00:00,8529,8540,3,1
888359,2011-01-16 00:00:00,9858,10167,2,0
888360,2011-01-23 00:00:00,8533,10233,0,0
888361,2011-01-23 00:00:00,8600,8636,3,1
888362,2011-01-23 00:00:00,8564,9880,2,0
888363,2011-01-23 00:00:00,9882,9885,0,0
888364,2011-01-22 00:00:00,8540,9858,1,0
888365,2011-01-23 00:00:00,9857,8543,3,1
888366,2011-01-22 00:00:00,10167,8530,2,0
888367,2011-01-23 00:00:00,8535,9888,1,1
888368,2011-01-23 00:00:00,9976,9875,0,2
888369,2011-01-22 00:00:00,8686,8529,3,0
888370,2011-01-30 00:00:00,9875,9882,4,0
888371,2011-02-23 00:00:00,9857,8686,0,1
888372,2011-01-30 00:00:00,9885,8600,1,2
888373,2011-01-30 00:00:00,10233,10167,3,1
888374,2011-01-30 00:00:00,8636,8540,3,2
888375,2011-01-29 00:00:00,8530,8564,0,2
888376,2011-01-30 00:00:00,9858,8533,0,3
888377,2011-01-29 00:00:00,8543,8535,2,0
888378,2011-01-30 00:00:00,9888,9880,1,1
888379,2011-01-30 00:00:00,8529,9976,2,1
888380,2011-02-01 00:00:00,8564,8543,0,0
888381,2011-02-02 00:00:00,8600,9857,1,1
888382,2011-02-02 00:00:00,8686,9858,1,1
888383,2011-02-02 00:00:00,8533,9875,2,0
888384,2011-02-02 00:00:00,9882,8529,0,1
888385,2011-02-03 00:00:00,9976,8636,0,3
888386,2011-02-02 00:00:00,9880,8530,1,1
888387,2011-02-02 00:00:00,8535,10233,1,0
888388,2011-02-02 00:00:00,8540,9885,2,1
888389,2011-02-02 00:00:00,10167,9888,0,1
888390,2011-02-05 00:00:00,8529,9885,1,3
888391,2011-02-05 00:00:00,8600,9882,2,0
888392,2011-02-06 00:00:00,10167,8535,1,1
888393,2011-02-06 00:00:00,8636,8686,5,3
888394,2011-02-06 00:00:00,9857,8530,1,0
888395,2011-02-06 00:00:00,8543,8533,1,1
888396,2011-02-06 00:00:00,10233,8564,1,1
888397,2011-02-06 00:00:00,9888,8540,2,4
888398,2011-02-06 00:00:00,9875,9880,2,0
888399,2011-02-06 00:00:00,9858,9976,2,0
888400,2011-02-13 00:00:00,9880,8600,0,3
888401,2011-02-13 00:00:00,9885,8636,1,0
888402,2011-02-13 00:00:00,8540,8535,2,4
888403,2011-02-12 00:00:00,8564,10167,4,0
888404,2011-02-12 00:00:00,8686,9875,0,2
888405,2011-02-13 00:00:00,8530,9888,3,2
888406,2011-02-13 00:00:00,9858,8543,0,2
888407,2011-02-13 00:00:00,9882,9857,3,1
888408,2011-02-13 00:00:00,9976,10233,0,0
888409,2011-02-13 00:00:00,8529,8533,4,1
888410,2011-02-20 00:00:00,8600,9858,0,0
888411,2011-02-19 00:00:00,8636,8529,1,0
888412,2011-02-20 00:00:00,8543,9976,1,0
888413,2011-02-20 00:00:00,9875,8530,1,0
888414,2011-02-20 00:00:00,8535,9882,0,0
888415,2011-02-20 00:00:00,10233,8686,4,3
888416,2011-02-19 00:00:00,9857,8540,1,0
888417,2011-02-20 00:00:00,8533,8564,1,2
888418,2011-02-20 00:00:00,9888,9885,2,0
888419,2011-02-20 00:00:00,10167,9880,2,2
888420,2011-02-27 00:00:00,8530,10233,2,1
888421,2011-02-27 00:00:00,8686,10167,2,2
888422,2011-02-27 00:00:00,9858,9888,2,2
888423,2011-02-27 00:00:00,9882,8636,0,2
888424,2011-02-27 00:00:00,9880,8533,1,0
888425,2011-02-28 00:00:00,8564,9875,3,0
888426,2011-02-27 00:00:00,9976,8535,1,1
888427,2011-02-26 00:00:00,9885,9857,0,2
888428,2011-02-27 00:00:00,8540,8600,0,7
888429,2011-02-27 00:00:00,8529,8543,1,0
888430,2011-03-04 00:00:00,9888,8686,1,2
888431,2011-03-06 00:00:00,8533,10167,0,0
888432,2011-03-06 00:00:00,8636,10233,5,2
888433,2011-03-05 00:00:00,9885,8564,0,1
888434,2011-03-06 00:00:00,8543,8540,2,0
888435,2011-03-06 00:00:00,9882,9880,2,3
888436,2011-03-06 00:00:00,8535,8530,3,0
888437,2011-03-06 00:00:00,9857,8529,2,2
888438,2011-03-06 00:00:00,9875,9858,0,0
888439,2011-03-06 00:00:00,8600,9976,1,0
888440,2011-03-13 00:00:00,8529,8600,0,4
888441,2011-03-13 00:00:00,10167,9875,1,3
888442,2011-03-13 00:00:00,8530,9882,1,0
888443,2011-03-12 00:00:00,9880,9885,2,2
888444,2011-03-13 00:00:00,9888,9857,0,1
888445,2011-03-13 00:00:00,8686,8543,2,0
888446,2011-03-13 00:00:00,8533,8535,0,1
888447,2011-03-13 00:00:00,8564,9976,1,1
888448,2011-03-13 00:00:00,10233,8540,1,0
888449,2011-03-11 00:00:00,9858,8636,1,1
888180,2010-09-19 00:00:00,8600,9885,0,4
888181,2010-09-19 00:00:00,9882,9875,1,2
888182,2010-09-19 00:00:00,8686,9857,2,2
888183,2010-09-19 00:00:00,10167,10233,1,1
888184,2010-09-19 00:00:00,8540,8636,1,2
888185,2010-09-18 00:00:00,8564,8530,1,1
888186,2010-09-18 00:00:00,8535,8543,1,2
888187,2010-09-19 00:00:00,8533,9858,0,1
888188,2010-09-19 00:00:00,9880,9888,1,0
888189,2010-09-19 00:00:00,9976,8529,0,0
888450,2011-03-20 00:00:00,9875,8529,2,1
888451,2011-03-20 00:00:00,8535,8686,2,2
888452,2011-03-20 00:00:00,9882,10167,0,1
888453,2011-03-20 00:00:00,9885,9858,2,1
888454,2011-03-19 00:00:00,8540,8564,1,0
888455,2011-03-20 00:00:00,9857,10233,1,1
888456,2011-03-20 00:00:00,8636,9888,1,0
888457,2011-03-20 00:00:00,8600,8530,2,0
888458,2011-03-20 00:00:00,9976,8533,1,2
888459,2011-03-19 00:00:00,8543,9880,1,0
888460,2011-04-03 00:00:00,9875,8543,4,3
888461,2011-04-03 00:00:00,8530,8540,4,0
888462,2011-04-03 00:00:00,9888,8600,2,0
888463,2011-04-03 00:00:00,8686,9885,0,2
888464,2011-04-02 00:00:00,8564,8636,3,0
888465,2011-04-03 00:00:00,8533,9882,0,0
888466,2011-04-03 00:00:00,9880,8535,2,2
888467,2011-04-03 00:00:00,10233,8529,0,1
888468,2011-04-02 00:00:00,9858,9857,3,1
888469,2011-04-03 00:00:00,10167,9976,1,2
888470,2011-04-09 00:00:00,8600,8686,1,2
888471,2011-04-10 00:00:00,9976,8530,1,1
888472,2011-04-10 00:00:00,8543,10167,2,0
888473,2011-04-10 00:00:00,9857,9875,0,2
888474,2011-04-10 00:00:00,8535,8564,1,2
888475,2011-04-10 00:00:00,9885,10233,3,2
888476,2011-04-10 00:00:00,9882,9888,1,2
888477,2011-04-09 00:00:00,8636,8533,2,0
888478,2011-04-10 00:00:00,8529,9858,1,1
888479,2011-04-10 00:00:00,8540,9880,2,2
888480,2011-04-17 00:00:00,8535,9885,0,0
888481,2011-04-17 00:00:00,9888,8529,3,3
888482,2011-04-17 00:00:00,10233,9858,3,0
888483,2011-04-16 00:00:00,10167,8636,2,0
888484,2011-04-17 00:00:00,8530,8543,1,4
888485,2011-04-17 00:00:00,8533,9857,2,0
888486,2011-04-16 00:00:00,8686,8540,2,3
888487,2011-04-17 00:00:00,9875,8600,1,2
888488,2011-04-17 00:00:00,9880,9976,1,0
888489,2011-04-16 00:00:00,8564,9882,3,0
888490,2011-04-23 00:00:00,10233,9888,4,2
888491,2011-04-23 00:00:00,8636,8543,2,1
888492,2011-04-23 00:00:00,9858,8564,0,1
888493,2011-04-23 00:00:00,8529,8535,1,2
888494,2011-04-23 00:00:00,8540,9875,2,1
888495,2011-04-23 00:00:00,9857,9880,0,2
888496,2011-04-23 00:00:00,9976,9882,0,1
888497,2011-04-23 00:00:00,8600,10167,0,2
888498,2011-04-23 00:00:00,8686,8533,1,0
888499,2011-04-23 00:00:00,9885,8530,2,2
888500,2011-05-01 00:00:00,8530,8529,2,0
888501,2011-04-30 00:00:00,9875,10233,1,0
888502,2011-05-01 00:00:00,8564,9857,1,0
888503,2011-05-01 00:00:00,10167,8540,3,1
888504,2011-05-01 00:00:00,9882,9858,3,3
888505,2011-05-01 00:00:00,8535,8600,5,2
888506,2011-05-01 00:00:00,9976,8686,2,3
888507,2011-05-02 00:00:00,8543,9885,0,1
888508,2011-04-30 00:00:00,9880,8636,1,2
888509,2011-05-01 00:00:00,8533,9888,1,0
888510,2011-05-08 00:00:00,8636,8535,3,1
888511,2011-05-07 00:00:00,8686,8564,0,0
888512,2011-05-08 00:00:00,8600,8543,2,1
888513,2011-05-08 00:00:00,9888,9875,2,1
888514,2011-05-08 00:00:00,9857,10167,0,0
888515,2011-05-08 00:00:00,10233,9882,2,1
888516,2011-05-07 00:00:00,8540,9976,2,1
888517,2011-05-09 00:00:00,9885,8533,2,2
888518,2011-05-08 00:00:00,9858,8530,1,2
888519,2011-05-08 00:00:00,8529,9880,0,2
888520,2011-05-15 00:00:00,8535,9857,1,1
888521,2011-05-15 00:00:00,8533,8600,0,2
888522,2011-05-14 00:00:00,8543,10233,4,2
888523,2011-05-15 00:00:00,9875,8636,1,1
888524,2011-05-14 00:00:00,8564,8529,4,1
888525,2011-05-15 00:00:00,8530,8686,2,1
888526,2011-05-15 00:00:00,9880,9858,1,0
888527,2011-05-15 00:00:00,9882,8540,1,2
888528,2011-05-15 00:00:00,10167,9885,1,0
888529,2011-05-15 00:00:00,9976,9888,0,2
888530,2011-05-22 00:00:00,8686,9882,3,1
888531,2011-05-22 00:00:00,8529,10167,1,1
888532,2011-05-22 00:00:00,9888,8543,2,4
888533,2011-05-22 00:00:00,9857,9976,0,4
888534,2011-05-22 00:00:00,9885,9875,2,2
888535,2011-05-22 00:00:00,8636,8530,3,1
888536,2011-05-22 00:00:00,8600,8564,0,0
888537,2011-05-22 00:00:00,8540,8533,1,3
888538,2011-05-22 00:00:00,9858,8535,2,2
888539,2011-05-22 00:00:00,10233,9880,3,2
888190,2010-09-22 00:00:00,9875,8533,1,3
888191,2010-09-22 00:00:00,9888,10167,1,1
888192,2010-09-22 00:00:00,8543,8564,1,1
888193,2010-09-23 00:00:00,9885,8540,1,3
888194,2010-09-22 00:00:00,8636,9976,4,0
888195,2010-09-22 00:00:00,10233,8535,1,1
888196,2010-09-22 00:00:00,8530,9880,2,0
888197,2010-09-22 00:00:00,8529,9882,0,0
888198,2010-09-22 00:00:00,9858,8686,2,1
888199,2010-09-22 00:00:00,9857,8600,2,1
888200,2010-09-26 00:00:00,9882,8600,0,0
888201,2010-09-25 00:00:00,8686,8636,1,0
888202,2010-09-26 00:00:00,8540,9888,2,2
888203,2010-09-25 00:00:00,8564,10233,1,0
888204,2010-09-26 00:00:00,9885,8529,4,2
888205,2010-09-26 00:00:00,8535,10167,2,0
888206,2010-09-26 00:00:00,8533,8543,0,1
888207,2010-09-26 00:00:00,9880,9875,1,4
888208,2010-09-26 00:00:00,8530,9857,1,1
888209,2010-09-26 00:00:00,9976,9858,2,1
888210,2010-10-03 00:00:00,9888,8530,1,0
888211,2010-10-03 00:00:00,9875,8686,2,0
888212,2010-10-02 00:00:00,10167,8564,0,1
888213,2010-10-02 00:00:00,8600,9880,1,0
888214,2010-10-03 00:00:00,8543,9858,1,0
888215,2010-10-03 00:00:00,8636,9885,0,0
888216,2010-10-03 00:00:00,10233,9976,2,1
888217,2010-10-03 00:00:00,8535,8540,1,2
888218,2010-10-03 00:00:00,8533,8529,0,0
888219,2010-10-03 00:00:00,9857,9882,1,1
888220,2010-10-16 00:00:00,8564,8533,3,1
888221,2010-10-17 00:00:00,8540,9857,4,1
888222,2010-10-16 00:00:00,8686,10233,2,1
888223,2010-10-17 00:00:00,9882,8535,2,1
888224,2010-10-17 00:00:00,9885,9888,4,0
888225,2010-10-17 00:00:00,9880,10167,1,1
888226,2010-10-17 00:00:00,8530,9875,1,1
888227,2010-10-17 00:00:00,8529,8636,0,1
888228,2010-10-17 00:00:00,9858,8600,0,1
888229,2010-10-17 00:00:00,9976,8543,0,2
888230,2010-10-25 00:00:00,9875,8564,1,2
888231,2010-10-24 00:00:00,10167,8686,0,0
888232,2010-10-24 00:00:00,8600,8540,2,1
888233,2010-10-24 00:00:00,8533,9880,2,1
888234,2010-10-24 00:00:00,9888,9858,2,1
888235,2010-10-24 00:00:00,8543,8529,2,1
888236,2010-10-24 00:00:00,8636,9882,1,1
888237,2010-10-24 00:00:00,10233,8530,1,0
888238,2010-10-23 00:00:00,8535,9976,2,1
888239,2010-10-24 00:00:00,9857,9885,0,0
888240,2010-10-30 00:00:00,8686,9888,2,0
888241,2010-10-31 00:00:00,10167,8533,0,0
888242,2010-10-31 00:00:00,8540,8543,0,1
888243,2010-10-30 00:00:00,8564,9885,1,2
888244,2010-10-29 00:00:00,10233,8636,0,1
888245,2010-10-31 00:00:00,9880,9882,0,1
888246,2010-10-31 00:00:00,8530,8535,0,0
888247,2010-10-31 00:00:00,8529,9857,2,0
888248,2010-10-31 00:00:00,9858,9875,0,1
888249,2010-10-31 00:00:00,9976,8600,0,2
1082898,2011-12-21 00:00:00,8524,9880,4,1
1082899,2011-12-21 00:00:00,9857,8686,0,2
1082900,2011-12-20 00:00:00,8529,8564,0,2
1082901,2011-12-21 00:00:00,8636,9888,4,1
1082902,2011-12-21 00:00:00,8543,8533,0,0
1082903,2011-12-21 00:00:00,9875,10233,6,1
1082904,2011-12-21 00:00:00,6269,8540,2,2
1082905,2011-12-21 00:00:00,10167,8530,3,3
1082906,2011-12-20 00:00:00,8551,8535,0,0
1082907,2011-12-21 00:00:00,8600,9885,0,0
1083080,2011-10-30 00:00:00,9857,8524,3,1
1083081,2011-10-30 00:00:00,8529,8543,0,3
1083082,2011-10-29 00:00:00,8530,9875,2,1
1083083,2011-10-30 00:00:00,8535,10233,1,0
1083084,2011-10-29 00:00:00,8636,9885,1,2
1083085,2011-10-30 00:00:00,9888,6269,1,1
1083086,2011-10-30 00:00:00,10167,9880,2,0
1083087,2011-10-29 00:00:00,8686,8564,2,3
1083088,2011-10-30 00:00:00,8551,8533,4,1
1083089,2011-10-30 00:00:00,8600,8540,1,0
1083090,2011-11-06 00:00:00,8524,8529,1,0
1083091,2011-11-06 00:00:00,9880,9888,0,1
1083092,2011-11-06 00:00:00,8533,8535,1,0
1083093,2011-12-13 00:00:00,10233,8636,0,1
1083094,2011-11-06 00:00:00,8543,10167,1,0
1083095,2011-11-06 00:00:00,8564,8530,4,0
1083096,2011-11-29 00:00:00,9875,9885,3,3
1083098,2011-11-05 00:00:00,6269,8686,0,2
1083100,2011-11-05 00:00:00,8540,9857,3,1
1083102,2011-11-06 00:00:00,8600,8551,2,1
1083108,2011-11-20 00:00:00,9857,9880,0,1
1083110,2011-11-19 00:00:00,8535,8564,0,0
1083111,2011-11-20 00:00:00,8530,8533,1,2
1083113,2011-11-20 00:00:00,10233,6269,1,0
1083116,2011-11-19 00:00:00,8636,8529,2,1
1083119,2011-11-20 00:00:00,9885,8540,3,0
1083120,2011-11-19 00:00:00,9875,8543,0,0
1083121,2011-11-20 00:00:00,10167,8600,2,0
1083123,2011-11-20 00:00:00,8686,9888,2,1
1083124,2011-11-20 00:00:00,8551,8524,2,2
1083130,2011-11-26 00:00:00,8524,9875,1,1
1083133,2011-11-27 00:00:00,8529,9857,1,1
1083134,2011-11-27 00:00:00,9880,10233,2,0
1083136,2011-11-26 00:00:00,8543,9885,0,1
1083138,2011-11-26 00:00:00,9888,8530,0,1
1083140,2011-11-27 00:00:00,8564,8533,4,0
1083143,2011-11-26 00:00:00,6269,10167,2,1
1083146,2011-11-27 00:00:00,8540,8535,2,0
1083149,2011-11-27 00:00:00,8551,8636,0,1
1083150,2011-11-25 00:00:00,8600,8686,2,0
1083154,2011-12-04 00:00:00,9857,8551,1,0
1083158,2011-12-04 00:00:00,8530,8529,0,1
1083160,2011-12-04 00:00:00,8533,8524,0,0
1083162,2011-12-04 00:00:00,8535,8686,3,0
1083166,2011-12-02 00:00:00,10233,8564,0,2
1083171,2011-12-04 00:00:00,9885,9880,2,0
1083213,2011-12-05 00:00:00,8543,6269,3,0
1083216,2011-12-03 00:00:00,9875,9888,4,2
1083218,2011-12-04 00:00:00,10167,8540,0,0
1083222,2011-12-03 00:00:00,8636,8600,0,1
1083225,2011-12-11 00:00:00,8524,8530,1,1
1083228,2011-12-11 00:00:00,9857,8564,2,2
1083230,2011-12-11 00:00:00,8529,10167,0,0
1083232,2011-12-10 00:00:00,8636,8535,2,0
1083234,2011-12-10 00:00:00,9888,8543,2,3
1083243,2011-12-11 00:00:00,6269,9875,1,1
1083245,2011-12-10 00:00:00,8540,9880,0,1
1083247,2011-12-12 00:00:00,8686,9885,1,1
1083250,2011-12-10 00:00:00,8551,10233,0,2
1083252,2011-12-11 00:00:00,8600,8533,2,1
1083254,2011-12-18 00:00:00,8530,8540,2,0
1083256,2011-12-18 00:00:00,9880,8636,0,1
1083259,2011-12-17 00:00:00,8533,8529,2,0
1083261,2011-12-17 00:00:00,8535,8524,2,2
1083263,2011-12-18 00:00:00,10233,9857,2,1
1083266,2011-12-18 00:00:00,9885,6269,2,0
1083269,2011-12-18 00:00:00,8543,8600,2,2
1083270,2011-12-17 00:00:00,8564,8551,2,0
1083272,2011-12-18 00:00:00,9875,8686,1,3
1083273,2011-12-18 00:00:00,10167,9888,3,3
1083283,2012-01-08 00:00:00,8524,8564,0,2
1083284,2012-01-08 00:00:00,9857,8530,2,0
1083286,2012-01-08 00:00:00,8529,10233,3,0
1083288,2012-01-07 00:00:00,8636,10167,5,0
1083289,2012-01-08 00:00:00,9888,9885,0,1
1083290,2012-01-08 00:00:00,6269,8535,0,3
1083292,2012-01-08 00:00:00,8540,9875,1,3
1083293,2012-01-08 00:00:00,8686,8533,2,0
1083294,2012-01-07 00:00:00,8551,8543,4,0
1083295,2012-01-08 00:00:00,8600,9880,4,1
1083296,2012-02-08 00:00:00,8530,8686,1,1
1083297,2012-01-15 00:00:00,9880,6269,3,1
1083298,2012-01-15 00:00:00,8533,8540,1,0
1083299,2012-01-15 00:00:00,8535,9888,0,1
1083300,2012-01-15 00:00:00,10233,8600,3,2
1083301,2012-01-15 00:00:00,9885,8529,1,1
1083302,2012-01-15 00:00:00,8543,8524,2,0
1083303,2012-01-15 00:00:00,8564,8636,0,1
1083304,2012-01-16 00:00:00,9875,9857,1,1
1083306,2012-01-15 00:00:00,10167,8551,3,1
1083309,2012-01-21 00:00:00,8524,9885,0,2
1083311,2012-01-22 00:00:00,9857,10167,0,0
1083313,2012-01-22 00:00:00,8529,8535,0,0
1083315,2012-01-22 00:00:00,8636,8543,2,1
1083318,2012-01-22 00:00:00,9888,8533,2,2
1083319,2012-01-22 00:00:00,6269,8564,0,3
1083320,2012-01-22 00:00:00,8540,10233,5,3
1083322,2012-01-21 00:00:00,8686,9880,5,1
1083324,2012-01-22 00:00:00,8551,9875,1,1
1083326,2012-01-22 00:00:00,8600,8530,2,1
1082944,2011-09-11 00:00:00,8530,8551,0,0
1082946,2011-09-10 00:00:00,9880,9875,1,3
1082948,2011-09-11 00:00:00,8533,6269,2,2
1082949,2011-09-11 00:00:00,8535,9857,2,0
1082950,2011-09-11 00:00:00,10233,8524,2,2
1082951,2011-09-11 00:00:00,9885,10167,4,1
1082952,2011-09-11 00:00:00,9888,8600,0,2
1082953,2011-09-09 00:00:00,8564,8543,2,2
1082954,2011-09-11 00:00:00,8540,8636,4,3
1082955,2011-09-11 00:00:00,8686,8529,1,2
1083328,2012-01-29 00:00:00,9880,8524,0,1
1083329,2012-01-29 00:00:00,8686,9857,1,1
1083330,2012-01-29 00:00:00,8564,8529,3,0
1083332,2012-01-29 00:00:00,9888,8636,1,0
1083333,2012-01-29 00:00:00,8533,8543,0,3
1083335,2012-01-29 00:00:00,10233,9875,3,2
1083337,2012-01-29 00:00:00,8540,6269,2,0
1083338,2012-01-28 00:00:00,8530,10167,1,1
1083340,2012-01-29 00:00:00,8535,8551,2,1
1083343,2012-01-28 00:00:00,9885,8600,2,1
1083347,2012-02-22 00:00:00,8551,8530,0,1
1083350,2012-02-01 00:00:00,9875,9880,0,0
1083352,2012-02-02 00:00:00,6269,8533,1,2
1083354,2012-02-21 00:00:00,9857,8535,2,0
1083355,2012-02-15 00:00:00,8524,10233,1,0
1083357,2012-02-15 00:00:00,10167,9885,0,0
1083360,2012-02-01 00:00:00,8600,9888,2,1
1083362,2012-02-01 00:00:00,8543,8564,2,0
1083363,2012-02-01 00:00:00,8636,8540,4,4
1083365,2012-02-01 00:00:00,8529,8686,4,2
1083367,2012-02-05 00:00:00,8540,8524,2,1
1083368,2012-02-05 00:00:00,9888,9857,0,0
1083369,2012-02-05 00:00:00,6269,8529,0,0
1083371,2012-02-05 00:00:00,8686,8636,4,0
1083372,2012-02-05 00:00:00,10233,8543,3,2
1083374,2012-02-05 00:00:00,8564,9875,0,0
1083375,2012-02-05 00:00:00,8533,10167,1,2
1083376,2012-02-05 00:00:00,9885,8551,0,0
1083378,2012-02-05 00:00:00,8535,8600,3,2
1083380,2012-02-09 00:00:00,8543,9880,3,2
1083382,2012-02-13 00:00:00,9875,8533,2,0
1083385,2012-02-12 00:00:00,8530,10233,4,0
1083389,2012-02-12 00:00:00,8524,9888,0,0
1083391,2012-02-11 00:00:00,8600,8564,1,2
1083393,2012-02-12 00:00:00,8636,6269,0,1
1083400,2012-02-11 00:00:00,8529,8540,2,1
1083401,2012-02-13 00:00:00,8551,8686,1,0
1083402,2012-02-19 00:00:00,6269,8524,0,0
1083403,2012-02-17 00:00:00,8636,9857,0,3
1083404,2012-02-19 00:00:00,8600,8529,0,0
1083405,2012-02-18 00:00:00,9885,8530,3,1
1083406,2012-02-19 00:00:00,10233,8533,0,1
1083407,2012-02-19 00:00:00,8540,8543,5,1
1083408,2012-02-19 00:00:00,9880,8564,1,3
1083409,2012-02-17 00:00:00,8535,9875,0,3
1083410,2012-02-19 00:00:00,8686,10167,1,0
1083411,2012-02-19 00:00:00,9888,8551,4,1
1083386,2012-02-26 00:00:00,8533,9880,1,0
1083388,2012-02-26 00:00:00,8543,8535,1,0
1083390,2012-02-26 00:00:00,9875,8636,1,0
1083392,2012-02-25 00:00:00,8564,9885,1,1
1083394,2012-02-26 00:00:00,8529,9888,1,2
1083395,2012-02-26 00:00:00,8530,6269,3,1
1083396,2012-02-26 00:00:00,8551,8540,4,1
1083397,2012-02-25 00:00:00,10233,10167,2,2
1083398,2012-02-26 00:00:00,8524,8686,4,1
1083399,2012-02-26 00:00:00,9857,8600,1,3
1083364,2012-03-03 00:00:00,9885,8533,1,1
1083379,2012-03-03 00:00:00,8540,8564,0,4
1083381,2012-03-04 00:00:00,10167,9875,1,2
1083341,2012-03-09 00:00:00,9875,8529,6,3
1083344,2012-03-09 00:00:00,8533,8636,0,2
1083349,2012-03-10 00:00:00,8540,8686,0,1
1083285,2012-03-18 00:00:00,8636,8524,0,0
1083287,2012-03-18 00:00:00,8529,9880,3,0
1083312,2012-03-18 00:00:00,9857,8533,2,2
1083314,2012-03-19 00:00:00,8686,10233,1,0
1083316,2012-03-17 00:00:00,8535,9885,0,5
1083317,2012-03-18 00:00:00,8530,8543,1,0
1083327,2012-03-17 00:00:00,10167,8564,0,2
1083331,2012-03-18 00:00:00,8600,9875,2,2
1083334,2012-03-18 00:00:00,8551,6269,0,2
1083336,2012-03-18 00:00:00,9888,8540,1,1
1083271,2012-03-25 00:00:00,8524,9857,2,0
1083274,2012-03-25 00:00:00,8543,8529,1,0
1083276,2012-03-25 00:00:00,10233,8535,2,2
1083277,2012-03-25 00:00:00,9885,8636,2,0
1083278,2012-03-25 00:00:00,6269,9888,0,0
1083279,2012-03-25 00:00:00,9880,10167,2,2
1083280,2012-03-24 00:00:00,8564,8686,2,1
1083281,2012-03-25 00:00:00,8533,8551,1,1
1083282,2012-03-24 00:00:00,8540,8600,1,1
1082959,2011-09-18 00:00:00,8524,8540,1,0
1082961,2011-09-18 00:00:00,9857,9888,0,2
1082962,2011-09-17 00:00:00,8529,6269,2,1
1082964,2011-09-18 00:00:00,8530,9880,1,0
1082967,2011-09-17 00:00:00,8636,8686,0,0
1082968,2011-09-18 00:00:00,8543,10233,1,2
1082971,2011-09-18 00:00:00,9875,8564,3,1
1082972,2011-09-18 00:00:00,10167,8533,2,1
1082973,2011-09-18 00:00:00,8551,9885,0,1
1082974,2011-09-18 00:00:00,8600,8535,2,0
1083258,2012-04-01 00:00:00,8636,10233,5,4
1083260,2012-03-31 00:00:00,10167,8543,3,1
1083262,2012-03-31 00:00:00,8530,8564,1,1
1083265,2012-04-01 00:00:00,8686,6269,5,2
1083267,2012-04-01 00:00:00,9857,8540,1,3
1083268,2012-04-01 00:00:00,8551,8600,1,0
1083236,2012-04-07 00:00:00,9880,9857,0,0
1083238,2012-04-07 00:00:00,8533,8530,3,2
1083239,2012-04-07 00:00:00,8564,8535,1,2
1083240,2012-04-07 00:00:00,6269,10233,1,1
1083242,2012-04-07 00:00:00,8529,8636,2,2
1083244,2012-04-07 00:00:00,8540,9885,0,2
1083246,2012-04-07 00:00:00,8543,9875,3,1
1083248,2012-04-07 00:00:00,8600,10167,3,1
1083249,2012-04-07 00:00:00,9888,8686,4,2
1083251,2012-04-07 00:00:00,8524,8551,1,2
1083212,2012-04-11 00:00:00,9875,8524,1,3
1083214,2012-04-12 00:00:00,9857,8529,1,0
1083215,2012-04-11 00:00:00,10233,9880,1,1
1083217,2012-04-11 00:00:00,9885,8543,2,1
1083219,2012-04-11 00:00:00,8530,9888,1,2
1083220,2012-04-10 00:00:00,8533,8564,0,1
1083221,2012-04-11 00:00:00,10167,6269,2,0
1083223,2012-04-11 00:00:00,8535,8540,0,0
1083224,2012-04-11 00:00:00,8636,8551,2,1
1083227,2012-04-11 00:00:00,8686,8600,3,1
1083198,2012-04-25 00:00:00,8551,9857,1,1
1083199,2012-04-24 00:00:00,8529,8530,3,0
1083200,2012-04-24 00:00:00,8524,8533,1,0
1083201,2012-04-25 00:00:00,8686,8535,1,2
1083203,2012-04-25 00:00:00,8564,10233,1,0
1083204,2012-04-25 00:00:00,8600,8636,1,3
